,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.send,timings.dns,timings.wait,timings.ssl,timings.blocked,timings.connect,timings.receive,serverIPAddress,comment,time,request.queryString.name,response._error
61,,2019-10-09T16:16:02.056+03:00,GET,https://securepubads.g.doubleclick.net/gampad/ads?gdfp_req=1&pvsid=3903842121739872&correlator=2561213209602086&output=ldjh&impl=fifs&adsid=NT&eid=21063818&vrg=2019100301&guci=2.2.0.0.2.2.0.0&plat=1%3A536870920%2C2%3A553648136%2C8%3A134217736&sc=1&sfv=1-0-35&ecs=20191009&iu_parts=430166808%2CBraniac%2CHome-Billboard%2Csticky-dsk%2Cfeed-home&enc_prev_ius=%2F0%2F1%2F2%2C%2F0%2F1%2F3%2C%2F0%2F1%2F4%2C%2F0%2F1%2F4&prev_iu_szs=728x90%7C970x90%2C728x90%7C970x90%2C320x50%7C336x280%7C300x250%2C320x50%7C336x280%7C300x250&fluid=0%2C0%2Cheight%2Cheight&prev_scp=logged%3Dfalse%26browser%3DChrome%26td%3Dno%26hb_format_appnexus%3Dbanner%26hb_source_appnexus%3Dclient%26hb_size_appnexus%3D728x90%26hb_pb_appnexus%3D0.00%26hb_adid_appnexus%3D2275d5833310633%26hb_bidder_appnexus%3Dappnexus%26hb_format%3Dbanner%26hb_source%3Dclient%26hb_size%3D728x90%26hb_pb%3D0.00%26hb_adid%3D2275d5833310633%26hb_bidder%3Dappnexus%7Clogged%3Dfalse%26browser%3DChrome%26td%3Dno%7Clogged%3Dfalse%26browser%3DChrome%26feed%3Dexp%26td%3Dno%7Clogged%3Dfalse%26browser%3DChrome%26feed%3Dexp%26td%3Dno&eri=1&cookie=ID%3Da6aad1e3b7492336%3AT%3D1570627858%3AS%3DALNI_MZbTA7X1HIlG-JaPw8sLsxnEzMXMg&bc=31&abxe=1&lmt=1570626961&dt=1570626961820&dlt=1570626955158&idt=4137&frm=20&biw=779&bih=600&oid=3&adxs=26%2C26%2C222%2C222&adys=50%2C600%2C5597%2C11025&adks=2955714392%2C2492480678%2C2038352438%2C2038352441&ucis=1%7C2%7C3%7C4&ifi=1&u_tz=180&u_his=2&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_sd=1&flash=0&url=https%3A%2F%2Fwww.taringa.net%2F&dssz=29&icsg=15380480&std=0&vis=1&dmc=8&scr_x=0&scr_y=0&psz=779x90%7C779x-1%7C747x280%7C747x280&msz=728x90%7C728x-1%7C336x280%7C336x280&ga_vid=367547767.1570626791&ga_sid=1570626962&ga_hid=1554364349&fws=4%2C516%2C4%2C4&ohw=779%2C779%2C779%2C779,HTTP/1.1,2195,0,,200,OK,HTTP/1.1,0,text/plain; charset=UTF-8,,,949,15021,,,0,0,645,187,0,214,55,172.217.22.98,,917,value,
62,,2019-10-09T16:16:02.066+03:00,GET,https://tpc.googlesyndication.com/safeframe/1-0-35/html/container.html,HTTP/1.1,450,0,,200,OK,HTTP/1.1,0,text/html,,,541,3491,,,0,0,89,169,0,193,3,172.217.16.129,,287,,
63,,2019-10-09T16:16:02.068+03:00,GET,https://securepubads.g.doubleclick.net/gpt/pubads_impl_rendering_2019100301.js,HTTP/1.1,486,0,,200,OK,HTTP/1.1,0,text/javascript,,,543,24653,,,0,0,119,170,0,197,75,172.217.22.98,,393,,
64,,2019-10-09T16:16:02.828+03:00,GET,https://securepubads.g.doubleclick.net/pcs/view?xai=AKAOjssdqjoM69lZ9a_IbTaddTxQgcAesKxqglQK1ZolGW9ntjBzxgwJVUN8vBKUA9wczg2gH5LxPqxaDVSheDquFkfl47ciYSS5pHlBP4atK5OrbK9PwfBR6ZlyFak_yCSd0UBWp-KIZTJCJa1xU0EQLuSPk_IWYt16rXvLxwXqdkoVrEu6TsGExJm6UC3HD9SI3N3_QOkd80UPD1nXvKMRC4qiWM0y1-gOwAlkczTFXBZWOGxJjgmu1gLXSgq5R9GM5W0XKzRTPjtbReM&sig=Cg0ArKJSzHAZ76wRIdgzEAE&urlfix=1&adurl=,HTTP/1.1,779,0,,200,OK,HTTP/1.1,0,image/gif,,,542,0,,,0,-1,97,-1,-1,-1,0,172.217.22.98,,97,value,
65,,2019-10-09T16:16:02.847+03:00,GET,https://www.googletagservices.com/activeview/js/current/osd.js?cb=%2Fr20100101,HTTP/1.1,394,0,,200,OK,HTTP/1.1,0,text/javascript,,,708,29093,,,0,-1,96,-1,-1,-1,42,216.58.207.34,,139,value,
66,,2019-10-09T16:16:02.849+03:00,GET,https://www.google.com/ads/measurement/l?ebcid=ALh7CaTcb_tU-p579HuEBXluiIk9Xat_EgEtjKHR8yEsvoJhOO_Ibwprz0GaF_bbkKrQKcccZ2BdrJ0S5jsdOP5rbFRgaGnoFQ,HTTP/1.1,497,0,,204,No Content,HTTP/1.1,0,text/html; charset=UTF-8,,,366,0,,,0,-1,101,-1,-1,-1,0,172.217.21.228,,102,value,
67,,2019-10-09T16:16:02.858+03:00,GET,https://securepubads.g.doubleclick.net/pagead/adview?ai=COobhpeGdXdX7NsXX7gOXl6DgD-KA6eVY0PuGgaQJv-EeEAEgn4jOEmD5uvSDnBCgAfmgpOoCyAEB4AIAqAMByAMKqgTIAU_QTmZIIsD75Rk8x8TjMiCgiGssrjiI3GvgznPcDB4-DoyRkKfwLMk5vTcFOFivp4ifaw3ynJ_Ru9qWPTeXLy2q1uv6rzZ2r8gZPIn8iEz4DEs1EgHZK_6GvOjEoLzPzdQGG_A-PdD3TkYdxIP4ulJU2e9sHZOYBmhVjSKje23Ycyd7IY2aV4fC8hEt-eg0xZKLlNV6lHA-ch97MhXSqsORT6xAaNQV71xFwNIF7IHsHEA-urGnRDpgOv3ofvJ5qRQt4OVMYnt0wATpyKOliALgBAGSBQQIBBgBkgUECAUYBIAH797blQGoB47OG6gH1ckbqAfB0xuoB4XUG6gHgdQbqAeC1BuoB4bUG6gHhNQbqAeT2BuoB-DTG6gHugaoB9nLG6gHz8wbqAemvhvYBwHyBwQQ0tgD0ggHCIBhEAEYHYAKAdgTDIgUAg&sigh=5AXl5weC5qg&tpd=AGWhJmvp0HZ9E4ny8Sr8DEEco2zD5d3xVIotnFUP7J8NE18xuQ,HTTP/1.1,1107,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,564,0,,,0,-1,127,-1,-1,-1,0,172.217.22.98,,128,value,
68,,2019-10-09T16:16:03.076+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/amp4ads-v0.js,HTTP/1.1,376,0,,200,OK,HTTP/1.1,0,text/javascript,,,1331,70044,,,0,0,94,241,0,274,397,172.217.18.161,,766,,
69,,2019-10-09T16:16:03.087+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/amp4ads-host-v0.js,HTTP/1.1,381,0,,200,OK,HTTP/1.1,0,text/javascript,,,1330,7119,,,0,0,89,266,0,291,255,172.217.18.161,,636,,
70,,2019-10-09T16:16:03.088+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/v0/amp-ad-exit-0.1.js,HTTP/1.1,384,0,,200,OK,HTTP/1.1,0,text/javascript,,,1330,5411,,,0,0,83,252,0,286,142,172.217.18.161,,512,,
71,,2019-10-09T16:16:03.097+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/v0/amp-analytics-0.1.js,HTTP/1.1,386,0,,200,OK,HTTP/1.1,0,text/javascript,,,1329,40838,,,0,0,84,262,0,296,243,172.217.18.161,,624,,
72,,2019-10-09T16:16:03.104+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/v0/amp-fit-text-0.1.js,HTTP/1.1,385,0,,200,OK,HTTP/1.1,0,text/javascript,,,1330,1388,,,0,0,87,269,0,303,0,172.217.18.161,,392,,
73,,2019-10-09T16:16:03.106+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/v0/amp-form-0.1.js,HTTP/1.1,381,0,,200,OK,HTTP/1.1,0,text/javascript,,,1330,13920,,,0,0,85,272,0,305,688,172.217.18.161,,1080,,
74,,2019-10-09T16:16:03.208+03:00,GET,https://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js,HTTP/1.1,378,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,892,36813,,,0,27,110,319,0,350,82,172.217.21.194,,571,,
75,,2019-10-09T16:16:03.642+03:00,GET,https://adservice.google.co.il/adsid/integrator.js?domain=www.taringa.net,HTTP/1.1,389,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,805,104,,,0,0,100,202,0,228,0,216.58.207.66,,329,value,
76,,2019-10-09T16:16:03.657+03:00,GET,https://adservice.google.com/adsid/integrator.js?domain=www.taringa.net,HTTP/1.1,387,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,805,104,,,0,0,95,213,0,242,0,172.217.22.34,,339,value,
77,,2019-10-09T16:16:03.674+03:00,GET,https://googleads.g.doubleclick.net/pagead/html/r20191003/r20190131/zrt_lookup.html,HTTP/1.1,644,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,895,7402,,,0,0,92,206,0,235,2,216.58.207.34,,331,,
78,,2019-10-09T16:16:03.679+03:00,GET,https://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-5717128494977839&output=html&h=90&slotname=7575862920&adk=353852414&adf=1507960142&w=728&guci=2.2.0.0.2.2.0.0&format=728x90&url=https%3A%2F%2Fwww.taringa.net%2F&ea=0&flash=0&wgl=1&dt=1570626963411&bpp=24&bdt=587&fdt=25&idt=25&shv=r20191003&cbv=r20190131&saldr=aa&correlator=6472444473026&frm=23&ife=4&pv=2&ga_vid=367547767.1570626791&ga_sid=1570626963&ga_hid=2074535531&ga_fc=0&iag=3&icsg=170&nhd=1&dssz=11&mdo=0&mso=0&u_tz=180&u_his=2&u_java=0&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&adx=26&ady=510&biw=779&bih=600&isw=728&ish=90&ifk=2592828698&scr_x=0&scr_y=0&eid=368226950%2C368226960%2C410075105&oid=2&pvsid=3250690998134695&pem=310&rx=0&eae=2&fc=656&brdim=0%2C0%2C0%2C0%2C800%2C0%2C800%2C600%2C728%2C90&vis=1&rsz=%7C%7CeE%7C&abl=CS&pfx=1&fu=20&bc=31&ifi=1&uci=1.dw3ep7kce4t4&dtd=37,HTTP/1.1,1430,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,751,20825,,,0,0,284,193,0,225,48,216.58.207.34,,559,value,
79,,2019-10-09T16:16:03.979+03:00,GET,https://tpc.googlesyndication.com/pagead/js/r20191003/r20110914/client/error_handler.js,HTTP/1.1,1248,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,678,3377,,,0,-1,80,-1,-1,-1,0,172.217.16.129,,82,,
80,,2019-10-09T16:16:04.064+03:00,GET,https://tpc.googlesyndication.com/simgad/17039335077036488592?sqp=4sqPyQQ7QjkqNxABHQAAtEIgASgBMAk4A0DwkwlYAWBfcAKAAQGIAQGdAQAAgD-oAQGwAYCt4gS4AV_FAS2ynT4&rs=AOga4qmEUjCewwcGcpw-NrR8znrLZOFs5Q,HTTP/1.1,1388,0,,200,OK,HTTP/1.1,0,image/png,,,518,47478,,,1,-1,90,-1,-1,-1,89,172.217.16.129,,181,value,
81,,2019-10-09T16:16:04.080+03:00,GET,https://www.googletagservices.com/activeview/js/current/osd_listener.js?cache=r20110914,HTTP/1.1,1248,0,,200,OK,HTTP/1.1,0,text/javascript,,,708,29611,,,1,-1,100,-1,-1,-1,24,216.58.207.34,,127,value,
82,,2019-10-09T16:16:04.082+03:00,GET,https://www.google.com/ads/measurement/l?ebcid=ALh7CaTreEAzwOPTmgzS9ZY1lFm1UfGFsdvPfXp9uSyJuB_c9gFCNgyXxO0XufB9HTJkAbt_4ivAuvm2WLDykFUMJNZyz5NQuA,HTTP/1.1,1342,0,,204,No Content,HTTP/1.1,0,text/html; charset=UTF-8,,,366,0,,,1,-1,94,-1,-1,-1,0,172.217.21.228,,96,value,
83,,2019-10-09T16:16:04.087+03:00,GET,https://googleads.g.doubleclick.net/pagead/adview?ai=CYobWp-GdXcLhGJaugAfovYoQtqq05ViI-bjC5Qm_4R4QASCfiM4SYPm69IOcEKAB-aCk6gLIAQKoAwHIA8kEqgSuAU_QTQJIRB-oElwHzvqVGOUm_bZOD7tcORd6JYrwenSR1JTKnWr9cGvKNuOlb2J2TYljWpaSZF2GvKBgc7Dpx-Vux2j5iZ98nYwGsG9P45DKbeFfckfbfMjkAgRcv8gvp_XRvznhdKbvUIi7a29z2eQ8QyZXnodDhk6boav_vjWATZ8emZFXRnnRrGkeOTJQcfwXOxvF5sNsW5X0LMWc1bAacJ2pEKLz80RtKo4KlcAE8bDjqY0CkgUECAQYAZIFBAgFGASgBgKAB-_e25UBqAeOzhuoB9XJG6gHwdMbqAeF1BuoB4HUG6gHgtQbqAeG1BuoB4TUG6gHk9gbqAfg0xuoB7oGqAfZyxuoB8_MG6gHpr4b2AcB8gcEEPDUBNIIBwiAYRABGB6ACgHYEww&sigh=49hTIiP6b8M&tpd=AGWhJmsJi-0rlw2RA1qYuu6m9u51j-Fv2LJCag0NUUDjcLjJnQ,HTTP/1.1,1871,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,788,0,,,0,-1,102,-1,-1,-1,0,216.58.207.34,,103,value,
84,,2019-10-09T16:16:04.101+03:00,GET,https://pagead2.googlesyndication.com/pagead/s/cookie_push.html,HTTP/1.1,1377,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,842,652,,,0,-1,95,-1,-1,-1,0,172.217.21.194,,96,,
85,,2019-10-09T16:16:04.122+03:00,GET,https://tpc.googlesyndication.com/pagead/js/r20191003/r20110914/client/window_focus.js,HTTP/1.1,1247,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,679,1044,,,0,0,92,112,0,133,0,172.217.16.129,,226,,
86,,2019-10-09T16:16:04.259+03:00,GET,"https://pagead2.googlesyndication.com/pcs/activeview?xai=AKAOjssKS_Utcu7iqRSdE-MlOWUKGfToxRy1FFgYYaRdh3QWEL04YMj1sbphnpFVgewveT6-13qMWZgqOJtMdxR_FnyMzciFOOqKJKgQKZs1eQc&sig=Cg0ArKJSzOv973M2uD30EAE&adk=2492480678&tt=-1&bs=779%2C600&mtos=1088,1088,1088,1088,1088&tos=1088,0,0,0,0&p=510,26,600,754&mcvt=1088&rs=3&ht=0&tfs=115&tls=1203&mc=1&lte=1&bas=0&bac=0&met=no&avms=nio&niot_obs=12&niot_cbk=40&md=2&lm=2&rst=1570626962843&rpt=222&isd=0&msd=0&oseid=3&xdi=0&ps=779%2C15944&ss=800%2C600&pt=-1&bin=1&deb=1-1-1-14-12-15-15-11-0-0-0&tvt=1191&r=v&id=osdim&vs=4&uc=12&upc=1&tgt=DIV&cl=1&cec=1&clc=1&cac=1&cd=0x0&itpl=19&v=20191007",HTTP/1.1,975,0,,200,OK,HTTP/1.1,0,image/gif,,,793,42,,,0,-1,95,-1,-1,-1,0,172.217.21.194,,95,value,
87,,2019-10-09T16:16:04.446+03:00,GET,https://cm.g.doubleclick.net/pixel/attr?d=AHNF13IYOuNAqjLP4Gdiv2R1pKfjNq57QVc9,HTTP/1.1,561,0,,204,No Content,HTTP/1.1,0,text/html,,,512,0,,,0,0,100,167,0,197,0,172.217.18.2,,297,value,
88,,2019-10-09T16:16:04.642+03:00,GET,"https://pagead2.googlesyndication.com/pcs/activeview?xai=AKAOjsvfXSaE6DJpc9ZVgx0G3xJ2borMFiz4iv_SW2NaRc2dCqkQkIMRR8iIgaZBBrK_OjR6RvaKmTrCVbcMK4Tm2R5cm50ncmM_NTOjtIxm0zDWrmn0seY&sai=AMfl-YRT2aPmfyrtV1ilRmOvvSPFj3JPiQvX6G4U3iPuI0fsRN2VXi3KkR2c_8fz48e85HMGofvg9Zu2zKtm7cdd11ZPorH2swxehnY&sig=Cg0ArKJSzNiCMcmm1zhnEAE&cid=CAASEuRoiQjS8T8oAId2l9lEJbPjaA&adk=353852414&tt=1172&bs=779%2C600&mtos=1068,1068,1068,1068,1068&tos=1068,0,0,0,0&p=0,0,90,728&mcvt=1068&rs=1&ht=0&tfs=112&tls=1180&mc=1&lte=0&bas=0&bac=0&met=no&avms=nio&niot_obs=7&niot_cbk=19&md=2&lm=2&rst=1570626963455&dlt=520&rpt=12&isd=0&oseid=2&xdi=0&ps=779%2C15944&ss=800%2C600&pt=9&bin=1&deb=1-1-1-9-12-10-15-11-0-0-0&tvt=1174&is=728%2C90&iframe_loc=https%3A%2F%2Fwww.taringa.net%2F&r=v&id=osdim&vs=4&uc=5&upc=0&tgt=DIV&cl=1&cec=1&clc=1&cac=1&cd=728x90&itpl=4&v=20191007",HTTP/1.1,2023,0,,200,OK,HTTP/1.1,0,image/gif,,,793,42,,,0,-1,126,-1,-1,-1,0,172.217.21.194,,127,value,
89,,2019-10-09T16:16:04.773+03:00,GET,"https://pagead2.googlesyndication.com/pcs/activeview?xai=AKAOjst3DWeX2HIJZfBgCDFIWnEajHoxclWauvwQnsOu-UPNdA2sS9ncFkgjmQa-cpk01h2xxw92p0_si7nrAAOcm15vzBuHFQ7cMIOOe5RdEFeUn8jdOzU&sai=AMfl-YSo54jVV6uV05KPR1H_DB7I6RdP6fhRM9aV6crvkD4MeltemXR5JqfV12nFLqzd_T3kEpSVUg0Qb3zgCZWN2_cAv05BcinmX-KF_yC9qm4AHFnT2zvcl9sdl_-5&sig=Cg0ArKJSzB5TKomdOTShEAE&cid=CAASFeRoWrtiro_Uhq0qncVo6BbHYymuyw&id=ampim&o=26,50&d=728,90&ss=800,600&bs=800,600&mcvt=1000&mtos=0,0,1000,1000,1000&tos=0,0,1000,0,0&tfs=101&tls=1101&g=100&h=100&pt=1118&tt=1101&rpt=1118&rst=1570626962778&r=v&adk=2955714392&avms=ampa",HTTP/1.1,928,0,,200,OK,HTTP/1.1,0,image/gif,,,793,42,,,0,-1,124,-1,-1,-1,0,172.217.21.194,,125,value,
90,,2019-10-09T16:16:05.054+03:00,GET,https://sync.teads.tv/iframe,HTTP/1.1,644,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,273,831,,,0,32,115,114,0,142,0,212.55.188.10,,291,,
91,,2019-10-09T16:16:05.083+03:00,GET,https://acdn.adnxs.com/ib/static/usersync/v3/async_usersync.html,HTTP/1.1,622,0,,200,OK,HTTP/1.1,0,text/html,,,671,506,,,0,0,98,174,0,202,0,151.101.17.108,,301,,
92,,2019-10-09T16:16:05.100+03:00,GET,https://eus.rubiconproject.com/usync.html,HTTP/1.1,2048,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,429,7650,,,0,0,108,199,0,224,0,23.34.190.24,,334,,
93,,2019-10-09T16:15:54.909+03:00,CONNECT,https://global.ib-ibi.com,HTTP/1.1,0,0,,0,,unknown,0,,,,-1,-1,,,0,220,0,-1,0,10038,0,54.207.34.156,,10259,,Unable to connect to host
94,,2019-10-09T16:16:05.182+03:00,GET,https://secure.adnxs.com/getuid?https%3A%2F%2Fsync.teads.tv%2Fum%3Ffp%3D1%26eid%3D19%26uid%3D%24UID&gdpr=0&gdpr_consent=&_t=1570628008777,HTTP/1.1,582,0,,200,OK,HTTP/1.1,0,image/gif,,,797,43,,,0,-1,147,-1,-1,-1,0,37.252.173.62,,147,value,
95,,2019-10-09T16:16:05.371+03:00,GET,https://secure.adnxs.com/async_usersync?cbfn=AN_async_load,HTTP/1.1,502,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,739,0,,,0,-1,116,-1,-1,-1,0,37.252.173.62,,117,value,
96,,2019-10-09T16:16:05.375+03:00,GET,https://secure.adnxs.com/getuidnb?https%3A%2F%2Fpixel.rubiconproject.com%2Ftap.php%3Fv%3D4894%26nid%3D1986%26put%3D$UID%26expires%3D30,HTTP/1.1,592,0,,200,OK,HTTP/1.1,0,image/gif,,,797,43,,,0,0,112,155,0,178,0,37.252.173.62,,291,value,
97,,2019-10-09T16:16:05.428+03:00,GET,https://c.eu1.dyntrk.com/adx/tds/us.php?dynk=t16d3s1&gdpr=0&gdpr_consent=&_t=1570628008777,HTTP/1.1,446,0,,302,Found,HTTP/1.1,0,text/html; charset=UTF-8,,https://sync.teads.tv/um?eid=56&uid=DYNH4sIAAAAAAAEAzO2MI43TbFMSTVMtDQyNDc0AAAcgRE0EQAAAA%2A%2A&fb=,577,0,,,0,0,86,210,0,245,0,51.77.128.18,,332,value,
98,,2019-10-09T16:16:05.517+03:00,GET,https://sync.teads.tv/um?eid=56&uid=DYNH4sIAAAAAAAEAzO2MI43TbFMSTVMtDQyNDc0AAAcgRE0EQAAAA%2A%2A&fb=,HTTP/1.1,602,0,,200,OK,HTTP/1.1,0,image/gif,,,257,23,,,0,-1,109,-1,-1,-1,0,212.55.188.10,,110,value,
99,,2019-10-09T16:16:05.588+03:00,GET,https://pixel.mathtag.com/sync/img?redir=https%3A%2F%2Ftoken.rubiconproject.com%2Ftoken%3Fpid%3D35912%26puid%3D%5BMM_UUID%5D,HTTP/1.1,853,0,,302,Moved Temporarily,HTTP/1.1,0,image/gif,,https://token.rubiconproject.com/token?pid=35912&puid=3a855d9d-dc81-4c00-a93a-dbcb131014dc,434,0,,,0,33,127,169,0,216,0,212.55.189.160,,377,value,
100,,2019-10-09T16:16:07.311+03:00,GET,https://rtb.openx.net/sync/dds?google_gid=CAESEDDIvslRPBFornvXDrb6STU&google_cver=1&google_push=AHNF13LWsAId7pInpS9uLn3WB29eu50shf7vCPqduwv9vd4,HTTP/1.1,624,0,,302,Found,HTTP/1.1,0,,,https://cm.g.doubleclick.net/pixel?google_nid=open&google_push=AHNF13LWsAId7pInpS9uLn3WB29eu50shf7vCPqduwv9vd4&google_hm=df5bP9nvyKo4VSQJa_5Wyw==,571,0,,,0,30,380,2979,0,3007,0,34.96.111.110,,3419,value,
101,,2019-10-09T16:16:05.380+03:00,CONNECT,https://match.adsby.bidtheatre.com,HTTP/1.1,0,0,,0,,unknown,0,,,,-1,-1,,,0,38,0,-1,0,3273,0,167.99.220.155,,3311,,Unable to connect to host
102,,2019-10-09T16:16:09.416+03:00,GET,https://dmp.brand-display.com/cm/api/rubicon,HTTP/1.1,413,0,,302,Found,HTTP/1.1,0,,,https://pixel.rubiconproject.com/tap.php?v=538100&nid=5446&put=d1bcc410-46e1-7378-ebf0b8ff&expires=30,475,0,,,0,31,334,3996,0,4042,0,35.201.84.231,,4408,,
103,,2019-10-09T16:16:10.278+03:00,GET,https://pixel.rubiconproject.com/tap.php?v=538100&nid=5446&put=d1bcc410-46e1-7378-ebf0b8ff&expires=30,HTTP/1.1,2004,0,,200,OK,HTTP/1.1,0,image/gif,,,1765,42,,,0,0,117,435,0,462,0,69.173.144.165,,581,value,
104,,2019-10-09T16:16:10.716+03:00,GET,https://acuityplatform.com/Adserver/rds,HTTP/1.1,408,0,,302,,HTTP/1.1,0,,,https://pixel.rubiconproject.com/tap.php?v=5672&nid=2082&put=474472342889&expires=30,474,0,,,0,77,104,5283,0,5301,0,154.59.122.74,,5483,,
105,,2019-10-09T16:16:10.856+03:00,GET,https://pixel.rubiconproject.com/tap.php?v=5672&nid=2082&put=474472342889&expires=30,HTTP/1.1,2069,0,,200,OK,HTTP/1.1,0,image/gif,,,1790,42,,,0,-1,106,-1,-1,-1,0,69.173.144.165,,108,value,
106,,2019-10-09T16:16:11.044+03:00,GET,https://token.rubiconproject.com/token?pid=35912&puid=3a855d9d-dc81-4c00-a93a-dbcb131014dc,HTTP/1.1,1513,0,,204,No Content,HTTP/1.1,0,,,,532,0,,,0,0,108,351,0,371,0,69.173.144.136,,480,value,
107,,2019-10-09T16:16:11.313+03:00,GET,https://cms.quantserve.com/pixel/p-W1bRy-_CM_9-d.gif?idmatch=0&gdpr=0&gdpr_consent=&_t=1570628008777,HTTP/1.1,456,0,,302,Found,HTTP/1.1,0,,,https://sync.teads.tv/um?gdpr=0&gdpr_consent=&eid=147&uid=QvLNgRKnlYNapszSFqPZgxTzzdda9czWE_epIBdY,665,0,,,0,36,107,6053,0,6091,0,91.228.74.252,,6236,value,
108,,2019-10-09T16:16:11.561+03:00,GET,https://rubiconcm.digitaleast.mobi/usersync/rubicon.gif?v=%3Crubicon_id%3E&nid=%3Cnetwork_id%3E,HTTP/1.1,464,0,,302,Found,HTTP/1.1,0,text/html; charset=utf-8,,https://pixel.rubiconproject.com/tap.php?v=600424&nid=5498&put=ddc71897-93cb-41af-89c6-36de2cdff824&expires=730,389,146,,,0,68,352,4238,0,4272,0,35.201.102.92,,4693,value,
109,,2019-10-09T16:16:11.562+03:00,GET,https://bttrack.com/pixel/cookiesync?source=dc284de8-9e04-4166-a618-9e23c09b1a8e&secure=1&gdpr=0&gdpr_consent=&_t=1570628008777,HTTP/1.1,581,0,,302,Found,HTTP/1.1,0,text/html; charset=utf-8,,https://sync.teads.tv/um?eid=75&uid=582d818a-9c90-4d29-bb8d-c8ba7dcecee8,599,193,,,0,0,172,4320,0,4353,0,192.132.33.46,,4526,value,
110,,2019-10-09T16:16:05.338+03:00,CONNECT,https://match.prod.bidr.io,HTTP/1.1,0,0,,0,,unknown,0,,,,-1,-1,,,0,30,0,-1,0,6322,0,3.223.102.88,,6352,,Unable to connect to host
111,,2019-10-09T16:16:11.918+03:00,GET,https://pixel.rubiconproject.com/tap.php?v=600424&nid=5498&put=ddc71897-93cb-41af-89c6-36de2cdff824&expires=730,HTTP/1.1,2159,0,,200,OK,HTTP/1.1,0,image/gif,,,1858,42,,,0,-1,115,-1,-1,-1,0,69.173.144.165,,117,value,
112,,2019-10-09T16:16:11.919+03:00,GET,https://match.prod.bidr.io/cookie-sync/rp?bee_sync_partners=rp,HTTP/1.1,431,0,,0,,unknown,0,,,,-1,-1,,,0,-1,0,-1,-1,-1,0,,,0,value,No response received
113,,2019-10-09T16:16:11.963+03:00,GET,https://sync.teads.tv/um?eid=75&uid=582d818a-9c90-4d29-bb8d-c8ba7dcecee8,HTTP/1.1,575,0,,200,OK,HTTP/1.1,0,image/gif,,,257,23,,,0,0,109,28,0,55,0,212.55.188.10,,166,value,
114,,2019-10-09T16:16:13.487+03:00,GET,https://match.adsby.bidtheatre.com/rubiconmatch,HTTP/1.1,416,0,,0,,unknown,0,,,,-1,-1,,,0,-1,0,-1,-1,-1,0,,,0,,No response received
115,,2019-10-09T16:16:15.758+03:00,GET,https://sync.teads.tv/um?gdpr=0&gdpr_consent=&eid=147&uid=QvLNgRKnlYNapszSFqPZgxTzzdda9czWE_epIBdY,HTTP/1.1,601,0,,200,OK,HTTP/1.1,0,image/gif,,,257,23,,,0,-1,119,-1,-1,-1,0,212.55.188.10,,120,value,
116,,2019-10-09T16:16:15.802+03:00,GET,https://bh.contextweb.com/bh/rtset?pid=560687&ev=1&rurl=https%3A%2F%2Fpixel.rubiconproject.com%2Ftap.php%3Fv%3D390200%26nid%3D5120%26put%3D%25%25VGUID%25%25,HTTP/1.1,525,0,,302,Found,HTTP/1.1,0,text/plain; charset=utf-8,,https://pixel.rubiconproject.com/tap.php?v=390200&nid=5120&put=eujcEt5JKRbr&ev=1&pid=560687,920,0,,,0,33,93,10383,0,10429,1,151.101.16.166,,10557,value,
117,,2019-10-09T16:16:15.908+03:00,GET,https://pixel.rubiconproject.com/tap.php?v=390200&nid=5120&put=eujcEt5JKRbr&ev=1&pid=560687,HTTP/1.1,2230,0,,200,OK,HTTP/1.1,0,image/gif,,,1878,42,,,2,-1,115,-1,-1,-1,0,69.173.144.165,,117,value,
